id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,image_hyperlinks,phyenotype (metamorphosis stage),tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_state_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_subphylum_name,taxon_species_name,taxon_subspecies_name
30409746,2019/07/30 5:38 PM CDT,7/30/2019,2019-07-30 22:38:00 UTC,Central Time (US & Canada),1539371,ampreuss,2019-08-08 06:49:40 UTC,2019-11-18 20:45:20 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/30409746,https://static.inaturalist.org/photos/47511460/medium.jpg?1565246748,https://static.inaturalist.org/photos/47511460/medium.jpg?1565246748,butterfly,,,2,0,FALSE,,"Highland, St Paul, MN, USA",44.92388889,-93.1775,,,,FALSE,,,Minnesota,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
30516052,2019-08-09 5:14:48 PM EDT,8/9/2019,2019-08-09 21:14:48 UTC,Eastern Time (US & Canada),88665,jpage_cwf,2019-08-10 01:31:31 UTC,2020-03-01 15:56:46 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/30516052,https://static.inaturalist.org/photos/47680651/medium.jpeg?1565400693,https://static.inaturalist.org/photos/47680651/medium.jpeg?1565400693,caterpillar,,,2,0,FALSE,2,"Gatineau, QC J9H 1T9, Canada",45.39321486,-75.80375676,9,,,FALSE,,,,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
31094060,2019/08/17 5:06 PM UTC,8/17/2019,,UTC,474623,danb,2019-08-19 01:14:38 UTC,2019-12-06 10:32:42 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/31094060,https://static.inaturalist.org/photos/48629873/medium.jpg?1566177248,https://static.inaturalist.org/photos/48629873/medium.jpg?1566177248,butterfly,,,6,0,FALSE,,"Jefferson City, MO, USA",38.58717507,-92.23403683,4,,,FALSE,,,Missouri,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
31290111,2019/08/21 12:13 PM EDT,8/21/2019,2019-08-21 16:13:00 UTC,Eastern Time (US & Canada),1568329,rickguyot,2019-08-22 14:32:33 UTC,2019-09-19 19:17:24 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/31290111,https://static.inaturalist.org/photos/48959526/medium.jpg?1566484309,https://static.inaturalist.org/photos/48959526/medium.jpg?1566484309,butterfly,,,4,0,FALSE,,"Port Norfolk, Portsmouth, VA 23707, USA",36.85309497,-76.33908321,2,,,FALSE,,,Virginia,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
31510047,Sun Aug 25 2019 12:39:32 GMT-0400 (EDT),8/25/2019,2019-08-25 16:39:32 UTC,Eastern Time (US & Canada),757985,lrohleder,2019-08-25 22:52:19 UTC,2019-08-25 23:04:56 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/31510047,https://static.inaturalist.org/photos/49320526/medium.jpg?1566773542,https://static.inaturalist.org/photos/49320526/medium.jpg?1566773542,caterpillar,,,1,0,FALSE,3,"Harriman State Park, Tuxedo Park, NY, US",41.23459167,-74.11118333,5,,,FALSE,,,New York,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
31547875,2019/08/25 2:34 PM EDT,8/25/2019,2019-08-25 18:34:00 UTC,Eastern Time (US & Canada),1568329,rickguyot,2019-08-26 14:25:35 UTC,2019-09-19 02:12:13 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/31547875,https://static.inaturalist.org/photos/49383634/medium.jpg?1566829400,https://static.inaturalist.org/photos/49383634/medium.jpg?1566829400,butterfly,,,2,0,FALSE,,"Suffolk, VA, USA",36.83892915,-76.52390066,2,,,FALSE,,,Virginia,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
31547879,2019/08/25 2:34 PM EDT,8/25/2019,2019-08-25 18:34:00 UTC,Eastern Time (US & Canada),1568329,rickguyot,2019-08-26 14:25:36 UTC,2019-09-19 02:11:16 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/31547879,https://static.inaturalist.org/photos/49383655/medium.jpg?1566829416,https://static.inaturalist.org/photos/49383655/medium.jpg?1566829416,butterfly,,,2,0,FALSE,,"Suffolk, VA, USA",36.83889051,-76.52398917,2,,,FALSE,,,Virginia,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
31982121,2019/09/01 10:56 AM HST,9/1/2019,2019-09-01 20:56:00 UTC,Hawaii,1811651,adriannanelson,2019-09-02 13:56:17 UTC,2019-12-15 18:38:54 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/31982121,https://static.inaturalist.org/photos/50113882/medium.jpeg?1567432395,https://static.inaturalist.org/photos/50113882/medium.jpeg?1567432395,caterpillar,,,4,0,FALSE,,"Carter County, TN, USA",36.12758526,-82.08158376,8,,,FALSE,,,Tennessee,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
32035530,2019/09/02 4:59 PM EDT,9/2/2019,2019-09-02 20:59:00 UTC,Eastern Time (US & Canada),1568329,rickguyot,2019-09-03 04:09:25 UTC,2019-09-19 01:43:44 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/32035530,https://static.inaturalist.org/photos/50202029/medium.jpg?1567481377,https://static.inaturalist.org/photos/50202029/medium.jpg?1567481377,butterfly,,,3,0,FALSE,,"Suffolk, VA, USA",36.83890368,-76.52396462,2,,,FALSE,,,Virginia,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
32229180,Fri Sep 06 2019 08:38:23 GMT-0700 (PDT),9/6/2019,2019-09-06 15:38:23 UTC,Pacific Time (US & Canada),994233,bonnienickel,2019-09-06 18:51:41 UTC,2019-09-20 17:13:41 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/32229180,https://static.inaturalist.org/photos/50530328/medium.jpg?1567795910,https://static.inaturalist.org/photos/50530328/medium.jpg?1567795910,butterfly,,On Senecio blochmaniae in native garden,5,0,FALSE,3,"Charles St, San Diego, CA, US",32.71804167,-117.24427,10,,,FALSE,,,California,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
32384321,2019-09-03 6:45:18 PM EDT,9/3/2019,2019-09-03 22:45:18 UTC,Eastern Time (US & Canada),2231196,christopherharasta,2019-09-09 00:43:03 UTC,2019-09-17 13:29:45 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/32384321,https://static.inaturalist.org/photos/50786676/medium.jpeg?1567989785,https://static.inaturalist.org/photos/50786676/medium.jpeg?1567989785,caterpillar,,,2,0,FALSE,2,"Vestal, NY 13850, USA",42.08191299,-75.96777344,,,,FALSE,gps,gps,New York,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
32769220,2019-09-15 10:42:11 AM EDT,9/15/2019,2019-09-15 14:42:11 UTC,Eastern Time (US & Canada),2231196,christopherharasta,2019-09-15 15:50:11 UTC,2019-09-16 21:58:25 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/32769220,https://static.inaturalist.org/photos/51419667/medium.jpeg?1568562615,https://static.inaturalist.org/photos/51419667/medium.jpeg?1568562615,butterfly,,,3,0,FALSE,2,"Endwell, NY 13760, USA",42.10575104,-76.02411652,,,,FALSE,gps,gps,New York,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
32896319,2019-08-30 2:52:58 PM EDT,8/30/2019,2019-08-30 18:52:58 UTC,Eastern Time (US & Canada),88665,jpage_cwf,2019-09-17 16:02:29 UTC,2019-09-17 22:01:10 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/32896319,https://static.inaturalist.org/photos/51629846/medium.jpeg?1568736152,https://static.inaturalist.org/photos/51629846/medium.jpeg?1568736152,caterpillar,,,2,0,FALSE,2,"Gatineau, QC J9H 1T9, Canada",45.39335622,-75.80357487,10,,,FALSE,,,,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
32967417,2019-09-18 1:39:21 PM EDT,9/18/2019,2019-09-18 17:39:21 UTC,Eastern Time (US & Canada),88665,jpage_cwf,2019-09-18 18:59:20 UTC,2019-09-18 21:15:17 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/32967417,https://static.inaturalist.org/photos/51743077/medium.jpeg?1568833698,https://static.inaturalist.org/photos/51743077/medium.jpeg?1568833698,butterfly,,,2,0,FALSE,2,"Ottawa, CA-ON, CA",45.28329286,-75.87846735,8,,open,FALSE,,,,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
32967495,2019-09-18 2:05:46 PM EDT,9/18/2019,2019-09-18 18:05:46 UTC,Eastern Time (US & Canada),88665,jpage_cwf,2019-09-18 19:00:03 UTC,2019-09-19 12:46:28 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/32967495,https://static.inaturalist.org/photos/51743041/medium.jpeg?1568833674,https://static.inaturalist.org/photos/51743041/medium.jpeg?1568833674,butterfly,,,3,0,FALSE,2,"Ottawa, CA-ON, CA",45.28731375,-75.87478627,10,,open,FALSE,,,,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
33227372,2019/08/07 3:52 PM CDT,8/7/2019,2019-08-07 20:52:00 UTC,Central Time (US & Canada),1539371,ampreuss,2019-09-22 23:25:05 UTC,2019-11-18 17:56:12 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/33227372,https://static.inaturalist.org/photos/52169776/medium.jpeg?1569194543,https://static.inaturalist.org/photos/52169776/medium.jpeg?1569194543,butterfly,,,3,0,FALSE,,"Highland, St Paul, MN, USA",44.92376806,-93.17780087,177,,,FALSE,,,Minnesota,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
33932005,2019/10/05 2:54 PM EDT,10/5/2019,2019-10-05 18:54:00 UTC,Eastern Time (US & Canada),1568329,rickguyot,2019-10-06 03:37:41 UTC,2019-12-19 19:27:45 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/33932005,https://static.inaturalist.org/photos/53348007/medium.jpg?1570332952,https://static.inaturalist.org/photos/53348007/medium.jpg?1570332952,butterfly,,,3,0,FALSE,,"Chesapeake, VA, USA",36.7219581,-76.36307516,8,,,FALSE,,,Virginia,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
34052179,2019/10/07 12:26 PM CDT,10/7/2019,2019-10-07 17:26:00 UTC,Central Time (US & Canada),1539371,ampreuss,2019-10-08 05:18:40 UTC,2019-10-08 12:38:51 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/34052179,https://static.inaturalist.org/photos/53547020/medium.jpeg?1570511894,https://static.inaturalist.org/photos/53547020/medium.jpeg?1570511894,butterfly,,,2,0,FALSE,,"Highland, St Paul, MN, USA",44.92376806,-93.17780087,177,,,FALSE,,,Minnesota,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
34052421,2019/08/21 9:17 AM CDT,8/21/2019,2019-08-21 14:17:00 UTC,Central Time (US & Canada),1539371,ampreuss,2019-10-08 05:30:02 UTC,2019-10-08 12:38:31 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/34052421,https://static.inaturalist.org/photos/53547479/medium.jpeg?1570512594,https://static.inaturalist.org/photos/53547479/medium.jpeg?1570512594,butterfly,,,2,0,FALSE,,"Highland, St Paul, MN, USA",44.92376806,-93.17780087,177,,,FALSE,,,Minnesota,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
34393541,2019/10/09 1:33 PM CDT,10/9/2019,2019-10-09 18:33:00 UTC,Central Time (US & Canada),21288,russh,2019-10-15 03:04:14 UTC,2019-10-18 03:46:08 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/34393541,https://static.inaturalist.org/photos/54124994/medium.jpeg?1571108516,https://static.inaturalist.org/photos/54124994/medium.jpeg?1571108516,butterfly,,,1,0,FALSE,,"Tarrytown, Austin, TX 78703, USA",30.29102017,-97.76685816,122,,,FALSE,,,Texas,Queen,Danaus gilippus,Queen,Insecta,51743,Hexapoda,Danaus gilippus,
34461453,2019/07/27 11:17 AM CDT,7/27/2019,2019-07-27 16:17:00 UTC,Mexico City,352409,luis87,2019-10-16 17:42:27 UTC,2019-10-17 08:40:37 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/34461453,https://static.inaturalist.org/photos/54240502/medium.jpeg?1571247353,https://static.inaturalist.org/photos/54240502/medium.jpeg?1571247353,butterfly,,,2,0,FALSE,,"Veracruz, MX",18.51419336,-96.25273867,7813,,obscured,TRUE,,,Veracruz,Mariposa Monarca,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
34506878,2019/06/30 10:02 AM EDT,6/30/2019,2019-06-30 14:02:00 UTC,Eastern Time (US & Canada),1006401,ranger_lyssa,2019-10-17 19:10:53 UTC,2019-12-16 05:25:07 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/34506878,https://static.inaturalist.org/photos/54313734/medium.jpeg?1571337103,https://static.inaturalist.org/photos/54313734/medium.jpeg?1571337103,butterfly,,,3,0,FALSE,,DeSoto National Wildlife Refuge,41.52215426,-96.02833713,4,,,FALSE,,,Nebraska,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
34589712,2019/08/27 1:15 PM EDT,8/27/2019,2019-08-27 17:15:00 UTC,Eastern Time (US & Canada),1006401,ranger_lyssa,2019-10-19 17:17:08 UTC,2019-12-16 06:18:54 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/34589712,https://static.inaturalist.org/photos/54451876/medium.jpeg?1571505213,https://static.inaturalist.org/photos/54451876/medium.jpeg?1571505213,caterpillar,,,2,0,FALSE,,DeSoto National Wildlife Refuge,41.54090276,-96.03118792,2,,,FALSE,,,Iowa,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
34638675,2019/10/19 5:07 PM EDT,10/19/2019,2019-10-19 21:07:00 UTC,Eastern Time (US & Canada),1568329,rickguyot,2019-10-20 16:40:34 UTC,2019-10-20 18:56:30 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/34638675,https://static.inaturalist.org/photos/54535028/medium.jpg?1571588895,https://static.inaturalist.org/photos/54535028/medium.jpg?1571588895,butterfly,,,3,0,FALSE,,"Suffolk, VA, USA",36.8389431,-76.52396015,2,,,FALSE,,,Virginia,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
34674205,2019/10/20 1:47 PM CDT,10/20/2019,2019-10-20 18:47:00 UTC,Central Time (US & Canada),21288,russh,2019-10-21 03:51:06 UTC,2019-12-22 23:07:05 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/34674205,https://static.inaturalist.org/photos/54598798/medium.jpeg?1571629338,https://static.inaturalist.org/photos/54598798/medium.jpeg?1571629338,butterfly,,,4,0,FALSE,,"Tarrytown, Austin, TX 78703, USA",30.29058396,-97.76662781,8,,,FALSE,,,Texas,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
34810520,2019/10/23 3:50 PM CDT,10/23/2019,2019-10-23 20:50:00 UTC,Central Time (US & Canada),300417,briannawalther,2019-10-24 01:06:14 UTC,2019-12-22 23:02:58 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/34810520,https://static.inaturalist.org/photos/54831976/medium.jpg?1571879126,https://static.inaturalist.org/photos/54831976/medium.jpg?1571879126,butterfly,,,5,0,FALSE,,"Texas, US",30.43323089,-97.76358885,210,obscured,,TRUE,,,Texas,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
34942497,2019/10/23 10:25 AM CDT,10/23/2019,2019-10-23 15:25:00 UTC,Central Time (US & Canada),21288,russh,2019-10-27 02:04:23 UTC,2019-10-27 02:23:10 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/34942497,https://static.inaturalist.org/photos/55058649/medium.jpeg?1572141663,https://static.inaturalist.org/photos/55058649/medium.jpeg?1572141663,butterfly,,,1,0,FALSE,,"Tarrytown, Austin, TX 78703, USA",30.2904802,-97.76648297,4,,,FALSE,,,Texas,Queen,Danaus gilippus,Queen,Insecta,51743,Hexapoda,Danaus gilippus,
34943368,2019/10/23 10:19 AM CDT,10/23/2019,2019-10-23 15:19:00 UTC,Central Time (US & Canada),21288,russh,2019-10-27 02:26:23 UTC,2019-10-27 21:05:34 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/34943368,https://static.inaturalist.org/photos/55060290/medium.jpeg?1572143136,https://static.inaturalist.org/photos/55060290/medium.jpeg?1572143136,butterfly,,,3,0,FALSE,,"Tarrytown, Austin, TX 78703, USA",30.2911625,-97.76754056,122,,,FALSE,,,Texas,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
35061815,2017/03/17 7:52 AM SAST,3/17/2017,2017-03-17 05:52:00 UTC,Africa/Johannesburg,2319409,didi_ct,2019-10-29 20:59:16 UTC,2020-02-12 17:03:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35061815,https://static.inaturalist.org/photos/55263674/medium.jpg?1572382352,https://static.inaturalist.org/photos/55263674/medium.jpg?1572382352,butterfly,,,3,0,FALSE,,"North Uthungulu, South Africa",-27.74592899,32.016971,3906,,,FALSE,,,,African Monarch,Danaus chrysippus orientis,African Monarch,Insecta,571353,Hexapoda,Danaus chrysippus,Danaus chrysippus orientis
35519206,2019/11/09 12:41 PM CST,11/9/2019,2019-11-09 18:41:00 UTC,Central Time (US & Canada),21288,russh,2019-11-10 06:23:10 UTC,2020-01-01 04:50:52 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/35519206,https://static.inaturalist.org/photos/56015450/medium.jpeg?1573366757,https://static.inaturalist.org/photos/56015450/medium.jpeg?1573366757,butterfly,,,5,0,FALSE,,"Tarrytown, Austin, TX 78703, USA",30.29005498,-97.76552274,15,,,FALSE,,,Texas,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
35572771,Mon Nov 11 2019 08:19:49 GMT-0800 (PST),11/11/2019,2019-11-11 18:19:49 UTC,Hawaii,3631,ajzellmer,2019-11-11 16:20:42 UTC,2020-01-01 04:49:20 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/35572771,https://static.inaturalist.org/photos/56105364/medium.jpg?1573489246,https://static.inaturalist.org/photos/56105364/medium.jpg?1573489246,caterpillar,,,3,0,FALSE,3,"Campus Rd, Los Angeles, CA, US",34.12513333,-118.213395,20,,,FALSE,,,California,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
35591508,2019/10/21 2:19 PM CDT,10/21/2019,2019-10-21 19:19:00 UTC,Monterrey,21332,oscar_almeda,2019-11-12 00:44:23 UTC,2019-11-12 23:23:55 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/35591508,https://static.inaturalist.org/photos/56137488/medium.jpg?1573518729,https://static.inaturalist.org/photos/56137488/medium.jpg?1573518729,butterfly,"insectos, nuevo leon, biodiversidad, entomofauna, insects, hexapodos",,1,0,FALSE,,"Nuevo León, MX",25.64873844,-100.3968338,35,obscured,,TRUE,,,Nuevo León,Mariposa reina,Danaus gilippus thersippus,Striated Queen,Insecta,51748,Hexapoda,Danaus gilippus,Danaus gilippus thersippus
35591519,2019/11/06 2:26 PM CST,11/6/2019,2019-11-06 20:26:00 UTC,Monterrey,21332,oscar_almeda,2019-11-12 00:44:27 UTC,2019-11-12 23:23:32 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/35591519,https://static.inaturalist.org/photos/56137642/medium.jpeg?1573518854,https://static.inaturalist.org/photos/56137642/medium.jpeg?1573518854,caterpillar,"insectos, nuevo leon, biodiversidad, entomofauna, insects, hexapodos",,1,0,FALSE,,"Nuevo León, MX",25.73734763,-100.2193701,35,obscured,,TRUE,,,Nuevo León,Mariposa reina,Danaus gilippus thersippus,Striated Queen,Insecta,51748,Hexapoda,Danaus gilippus,Danaus gilippus thersippus
36455585,2019/11/30 9:40 AM CST,11/30/2019,2019-11-30 15:40:00 UTC,Central Time (US & Canada),21288,russh,2019-12-08 03:04:25 UTC,2019-12-12 00:02:01 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/36455585,https://static.inaturalist.org/photos/57627206/medium.jpeg?1575773519,https://static.inaturalist.org/photos/57627206/medium.jpeg?1575773519,butterfly,,,6,0,FALSE,,"Tarrytown, Austin, TX 78703, USA",30.2907105,-97.76623715,122,,,FALSE,,,Texas,Queen,Danaus gilippus,Queen,Insecta,51743,Hexapoda,Danaus gilippus,
36455592,2019/12/06 12:16 PM CST,12/6/2019,2019-12-06 18:16:00 UTC,Central Time (US & Canada),21288,russh,2019-12-08 03:04:28 UTC,2019-12-12 00:01:19 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/36455592,https://static.inaturalist.org/photos/57627267/medium.jpeg?1575773627,https://static.inaturalist.org/photos/57627267/medium.jpeg?1575773627,butterfly,,,6,0,FALSE,,"Tarrytown, Austin, TX 78703, USA",30.29073052,-97.76625766,8,,,FALSE,,,Texas,Queen,Danaus gilippus,Queen,Insecta,51743,Hexapoda,Danaus gilippus,
36650610,9/29/2019 10:55,9/29/2019,2019-09-29 14:55:00 UTC,America/New_York,112716,biologgers,2019-12-14 20:02:05 UTC,2020-01-16 21:09:41 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/36650610,https://static.inaturalist.org/photos/57956060/medium.jpg?1576343325,https://static.inaturalist.org/photos/57956060/medium.jpg?1576343325,chrysalis,,,1,0,FALSE,,"Agencia de Policia Nazareno Xoxo, Santa Cruz Xoxocotlán, Oax., México",17.01887118,-96.76423073,61,,open,FALSE,,,Oaxaca,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
36650611,9/29/2019 10:55,9/29/2019,2019-09-29 15:55:00 UTC,Bogota,112716,biologgers,2019-12-14 20:02:06 UTC,2020-01-16 21:09:40 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/36650611,https://static.inaturalist.org/photos/57956086/medium.jpg?1576343360,https://static.inaturalist.org/photos/57956086/medium.jpg?1576343360,chrysalis,,,1,0,FALSE,,"Agencia de Policia Nazareno Xoxo, Santa Cruz Xoxocotlán, Oax., México",17.01887118,-96.76423073,61,,open,FALSE,,,Oaxaca,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
36650612,9/29/2019 10:55,9/29/2019,2019-09-29 15:55:00 UTC,Bogota,112716,biologgers,2019-12-14 20:02:07 UTC,2020-01-16 21:09:40 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/36650612,https://static.inaturalist.org/photos/57956116/medium.jpg?1576343401,https://static.inaturalist.org/photos/57956116/medium.jpg?1576343401,chrysalis,,,1,0,FALSE,,"Agencia de Policia Nazareno Xoxo, Santa Cruz Xoxocotlán, Oax., México",17.01887118,-96.76423073,61,,open,FALSE,,,Oaxaca,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
36650613,9/29/2019 10:55,9/29/2019,2019-09-29 14:55:00 UTC,America/New_York,112716,biologgers,2019-12-14 20:02:08 UTC,2020-01-16 21:09:38 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/36650613,https://static.inaturalist.org/photos/57956134/medium.jpg?1576343421,https://static.inaturalist.org/photos/57956134/medium.jpg?1576343421,chrysalis,,,1,0,FALSE,,"Agencia de Policia Nazareno Xoxo, Santa Cruz Xoxocotlán, Oax., México",17.01887118,-96.76423073,61,,open,FALSE,,,Oaxaca,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
36953349,2019-12-05 8:39:27 AM CST,12/5/2019,2019-12-05 14:39:27 UTC,Monterrey,21332,oscar_almeda,2019-12-26 00:53:10 UTC,2020-03-17 01:30:35 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/36953349,https://static.inaturalist.org/photos/58499010/medium.jpeg?1577321595,https://static.inaturalist.org/photos/58499010/medium.jpeg?1577321595,butterfly,,,1,0,FALSE,2,"Nuevo León, MX",25.61487339,-100.3875099,9,obscured,,TRUE,gps,gps,Nuevo León,Mariposa reina,Danaus gilippus,Queen,Insecta,51743,Hexapoda,Danaus gilippus,
37426846,2019/07/23 12:55 PM HST,7/23/2019,2019-07-23 22:55:00 UTC,Hawaii,555202,allison_patrick,2020-01-09 14:37:45 UTC,2020-01-10 17:04:51 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/37426846,https://static.inaturalist.org/photos/59330993/medium.jpeg?1578580644,https://static.inaturalist.org/photos/59330993/medium.jpeg?1578580644,butterfly,,,5,0,FALSE,,"Kings County, NB, Canada",45.55832778,-66.01496111,5,,open,FALSE,,,,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
38739628,2020/02/16 12:52 PM PST,2/16/2020,2020-02-16 20:52:00 UTC,Pacific Time (US & Canada),646828,garrettlau,2020-02-17 03:34:16 UTC,2020-02-17 20:48:15 UTC,research,CC-BY,https://www.inaturalist.org/observations/38739628,https://static.inaturalist.org/photos/61616929/medium.jpeg?1581910082,https://static.inaturalist.org/photos/61616929/medium.jpeg?1581910082,butterfly,"butterfly, monarch",,2,0,FALSE,,"Mountain View, CA, USA",37.42086682,-122.074277,5,,,FALSE,,,California,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
39908535,2020/03/10 2:16 PM CDT,3/10/2020,2020-03-10 19:16:00 UTC,Central Time (US & Canada),21288,russh,2020-03-13 01:56:03 UTC,2020-03-17 20:45:43 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/39908535,https://static.inaturalist.org/photos/63364291/medium.jpeg?1584064248,https://static.inaturalist.org/photos/63364291/medium.jpeg?1584064248,butterfly,,,3,0,FALSE,,"Maalaea, HI, USA",20.79348826,-156.471288,8,,,FALSE,,,Hawaii,Monarch,Danaus plexippus,Monarch,Insecta,48662,Hexapoda,Danaus plexippus,
